"frame"	"timestamp"	"original_position"	"position"	"delta_x"	"delta_z"	"left_rotation"	"right_rotation"	"base_oapcity"	"left_opacity"	"right_opacity"	"auto_tick"	"auto_duration"	"auto_spacing"	"framerate"	"A_button"	"B_button"	"right_trigger"
7493	24-07-2014 12-33-34-843	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341885	0.02161045	(0.0, 1.0, -0.1, 0.1)	(0.0, 1.0, -0.1, 0.1)	1	1	1	False	0	0	61.35106	False	False	0
7494	24-07-2014 12-33-34-862	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341878	0.02160869	(0.0, 1.0, -0.1, 0.1)	(0.0, 1.0, -0.1, 0.1)	1	1	1	False	0	0	60.38972	False	False	0
7495	24-07-2014 12-33-34-880	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341871	0.02160698	(0.0, 1.0, -0.1, 0.1)	(0.0, 1.0, -0.1, 0.1)	1	1	1	False	0	0	59.67408	False	False	0
7496	24-07-2014 12-33-34-899	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341864	0.02160532	(0.0, 1.0, -0.1, 0.1)	(0.0, 1.0, -0.1, 0.1)	1	1	1	False	0	0	59.11144	False	False	0
7497	24-07-2014 12-33-34-911	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341857	0.02160371	(0.0, 1.0, -0.1, 0.1)	(0.0, 1.0, -0.1, 0.1)	1	1	1	False	0	0	60.89473	False	False	0
7498	24-07-2014 12-33-34-928	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34185	0.02160215	(0.0, 1.0, -0.1, 0.1)	(0.0, 1.0, -0.1, 0.1)	1	1	1	False	0	0	60.74181	False	False	0
7499	24-07-2014 12-33-34-946	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341844	0.02160063	(0.0, 1.0, -0.1, 0.1)	(0.0, 1.0, -0.1, 0.1)	1	1	1	False	0	0	59.99102	False	False	0
7500	24-07-2014 12-33-34-957	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341838	0.02159917	(0.0, 1.0, -0.1, 0.1)	(0.0, 1.0, -0.1, 0.1)	1	1	1	False	0	0	61.92564	False	False	0
7501	24-07-2014 12-33-34-974	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341832	0.02159774	(0.0, 1.0, -0.1, 0.1)	(0.0, 1.0, -0.1, 0.1)	1	1	1	False	0	0	61.67899	False	False	0
7502	24-07-2014 12-33-35-002	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341826	0.02159636	(0.0, 1.0, -0.1, 0.1)	(0.0, 1.0, -0.1, 0.1)	1	1	1	False	0	0	57.74891	False	False	0
7503	24-07-2014 12-33-35-014	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34182	0.02159502	(-0.1, 1.0, -0.1, 0.1)	(-0.1, 1.0, -0.1, 0.1)	1	1	1	False	0	0	59.44705	False	False	0
7504	24-07-2014 12-33-35-029	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341815	0.02159372	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.17431	False	False	0
7505	24-07-2014 12-33-35-052	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34181	0.02159246	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	57.97062	False	False	0
7506	24-07-2014 12-33-35-062	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341805	0.02159124	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.43126	False	False	0
7507	24-07-2014 12-33-35-074	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.3418	0.02159005	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	62.03491	False	False	0
7508	24-07-2014 12-33-35-088	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341795	0.0215889	(0.0, 1.0, -0.2, 0.0)	(0.0, 1.0, -0.2, 0.0)	1	1	1	False	0	0	63.11062	False	False	0
7509	24-07-2014 12-33-35-107	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34179	0.02158778	(0.0, 1.0, -0.2, -0.1)	(0.0, 1.0, -0.2, -0.1)	1	1	1	False	0	0	61.87672	False	False	0
7510	24-07-2014 12-33-35-124	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341785	0.0215867	(0.0, 1.0, -0.2, -0.1)	(0.0, 1.0, -0.2, -0.1)	1	1	1	False	0	0	61.37818	False	False	0
7511	24-07-2014 12-33-35-138	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341781	0.02158565	(0.0, 1.0, -0.2, -0.1)	(0.0, 1.0, -0.2, -0.1)	1	1	1	False	0	0	62.33459	False	False	0
7512	24-07-2014 12-33-35-155	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341777	0.02158463	(0.0, 1.0, -0.2, -0.2)	(0.0, 1.0, -0.2, -0.2)	1	1	1	False	0	0	61.7876	False	False	0
7513	24-07-2014 12-33-35-172	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341773	0.02158364	(-0.1, 1.0, -0.2, -0.2)	(-0.1, 1.0, -0.2, -0.2)	1	1	1	False	0	0	61.56879	False	False	0
7514	24-07-2014 12-33-35-190	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341769	0.02158269	(-0.1, 1.0, -0.1, -0.2)	(-0.1, 1.0, -0.1, -0.2)	1	1	1	False	0	0	60.93512	False	False	0
7515	24-07-2014 12-33-35-205	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341765	0.02158176	(-0.1, 1.0, -0.1, -0.2)	(-0.1, 1.0, -0.1, -0.2)	1	1	1	False	0	0	61.41689	False	False	0
7516	24-07-2014 12-33-35-222	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341761	0.02158085	(-0.1, 0.9, -0.1, -0.3)	(-0.1, 0.9, -0.1, -0.3)	1	1	1	False	0	0	61.07731	False	False	0
7517	24-07-2014 12-33-35-239	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341757	0.02157998	(-0.1, 0.9, -0.1, -0.3)	(-0.1, 0.9, -0.1, -0.3)	1	1	1	False	0	0	60.91824	False	False	0
7518	24-07-2014 12-33-35-255	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341754	0.02157913	(-0.1, 0.9, -0.1, -0.3)	(-0.1, 0.9, -0.1, -0.3)	1	1	1	False	0	0	60.94339	False	False	0
7519	24-07-2014 12-33-35-271	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341751	0.02157831	(-0.1, 0.9, -0.1, -0.4)	(-0.1, 0.9, -0.1, -0.4)	1	1	1	False	0	0	61.28658	False	False	0
7520	24-07-2014 12-33-35-297	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341747	0.02157751	(-0.1, 0.9, -0.2, -0.4)	(-0.1, 0.9, -0.2, -0.4)	1	1	1	False	0	0	57.89447	False	False	0
7521	24-07-2014 12-33-35-305	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341744	0.02157673	(-0.1, 0.9, -0.2, -0.4)	(-0.1, 0.9, -0.2, -0.4)	1	1	1	False	0	0	61.13448	False	False	0
7522	24-07-2014 12-33-35-320	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341741	0.02157598	(-0.1, 0.9, -0.2, -0.4)	(-0.1, 0.9, -0.2, -0.4)	1	1	1	False	0	0	61.60565	False	False	0
7523	24-07-2014 12-33-35-337	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341738	0.02157525	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	61.1867	False	False	0
7524	24-07-2014 12-33-35-364	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341735	0.02157455	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	57.46828	False	False	0
7525	24-07-2014 12-33-35-378	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341732	0.02157386	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	58.81641	False	False	0
7526	24-07-2014 12-33-35-386	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341729	0.0215732	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	61.94938	False	False	0
7527	24-07-2014 12-33-35-405	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341726	0.02157255	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	60.80187	False	False	0
7528	24-07-2014 12-33-35-420	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341724	0.02157193	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	61.29503	False	False	0
7529	24-07-2014 12-33-35-436	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341722	0.02157132	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	61.41637	False	False	0
7530	24-07-2014 12-33-35-453	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341719	0.02157073	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	61.14078	False	False	0
7531	24-07-2014 12-33-35-479	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341717	0.02157016	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	57.73703	False	False	0
7532	24-07-2014 12-33-35-491	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341714	0.02156961	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	59.6076	False	False	0
7533	24-07-2014 12-33-35-505	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341712	0.02156907	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	60.908	False	False	0
7534	24-07-2014 12-33-35-521	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34171	0.02156855	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	60.68145	False	False	0
7535	24-07-2014 12-33-35-550	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341708	0.02156804	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	56.68425	False	False	0
7536	24-07-2014 12-33-35-562	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341706	0.02156755	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	58.50876	False	False	0
7537	24-07-2014 12-33-35-579	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341704	0.02156707	(0.0, 0.9, -0.2, -0.4)	(0.0, 0.9, -0.2, -0.4)	1	1	1	False	0	0	58.60735	False	False	0
7538	24-07-2014 12-33-35-595	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341702	0.02156661	(0.0, 0.9, -0.2, -0.3)	(0.0, 0.9, -0.2, -0.3)	1	1	1	False	0	0	58.89666	False	False	0
7539	24-07-2014 12-33-35-603	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.3417	0.02156617	(0.0, 0.9, -0.2, -0.3)	(0.0, 0.9, -0.2, -0.3)	1	1	1	False	0	0	62.20355	False	False	0
7540	24-07-2014 12-33-35-620	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341698	0.02156573	(-0.1, 0.9, -0.2, -0.3)	(-0.1, 0.9, -0.2, -0.3)	1	1	1	False	0	0	61.71218	False	False	0
7541	24-07-2014 12-33-35-637	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341696	0.02156531	(-0.1, 0.9, -0.2, -0.3)	(-0.1, 0.9, -0.2, -0.3)	1	1	1	False	0	0	61.27426	False	False	0
7542	24-07-2014 12-33-35-665	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341694	0.0215649	(-0.1, 1.0, -0.2, -0.2)	(-0.1, 1.0, -0.2, -0.2)	1	1	1	False	0	0	57.44081	False	False	0
7543	24-07-2014 12-33-35-674	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341693	0.02156451	(-0.1, 1.0, -0.2, -0.2)	(-0.1, 1.0, -0.2, -0.2)	1	1	1	False	0	0	60.10952	False	False	0
7544	24-07-2014 12-33-35-686	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341691	0.02156412	(-0.1, 1.0, -0.2, -0.2)	(-0.1, 1.0, -0.2, -0.2)	1	1	1	False	0	0	61.79194	False	False	0
7545	24-07-2014 12-33-35-712	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34169	0.02156375	(-0.1, 1.0, -0.1, -0.2)	(-0.1, 1.0, -0.1, -0.2)	1	1	1	False	0	0	58.27638	False	False	0
7546	24-07-2014 12-33-35-720	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341689	0.02156339	(-0.1, 1.0, -0.1, -0.2)	(-0.1, 1.0, -0.1, -0.2)	1	1	1	False	0	0	61.62709	False	False	0
7547	24-07-2014 12-33-35-737	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341687	0.02156304	(-0.1, 1.0, -0.1, -0.2)	(-0.1, 1.0, -0.1, -0.2)	1	1	1	False	0	0	61.48787	False	False	0
7548	24-07-2014 12-33-35-754	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341686	0.0215627	(-0.1, 1.0, -0.1, -0.1)	(-0.1, 1.0, -0.1, -0.1)	1	1	1	False	0	0	61.31958	False	False	0
7549	24-07-2014 12-33-35-780	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341684	0.02156237	(-0.1, 1.0, -0.1, -0.1)	(-0.1, 1.0, -0.1, -0.1)	1	1	1	False	0	0	57.64001	False	False	0
7550	24-07-2014 12-33-35-789	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341683	0.02156205	(-0.1, 1.0, -0.1, -0.1)	(-0.1, 1.0, -0.1, -0.1)	1	1	1	False	0	0	60.67519	False	False	0
7551	24-07-2014 12-33-35-803	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341681	0.02156173	(-0.1, 1.0, -0.1, -0.1)	(-0.1, 1.0, -0.1, -0.1)	1	1	1	False	0	0	61.72739	False	False	0
7552	24-07-2014 12-33-35-822	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34168	0.02156143	(-0.1, 1.0, -0.1, -0.1)	(-0.1, 1.0, -0.1, -0.1)	1	1	1	False	0	0	60.68018	False	False	0
7553	24-07-2014 12-33-35-838	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341679	0.02156114	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.79932	False	False	0
7554	24-07-2014 12-33-35-853	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341678	0.02156086	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.29148	False	False	0
7555	24-07-2014 12-33-35-871	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341677	0.02156058	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.74022	False	False	0
7556	24-07-2014 12-33-35-888	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341676	0.02156032	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.43443	False	False	0
7557	24-07-2014 12-33-35-908	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341675	0.02156006	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	59.3027	False	False	0
7558	24-07-2014 12-33-35-920	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341674	0.02155981	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.04848	False	False	0
7559	24-07-2014 12-33-35-937	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341673	0.02155956	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.75436	False	False	0
7560	24-07-2014 12-33-35-955	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341672	0.02155933	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.18111	False	False	0
7561	24-07-2014 12-33-35-973	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341671	0.0215591	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	59.72806	False	False	0
7562	24-07-2014 12-33-35-987	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34167	0.02155888	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.50429	False	False	0
7563	24-07-2014 12-33-36-004	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341669	0.02155866	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.38633	False	False	0
7564	24-07-2014 12-33-36-023	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341668	0.02155845	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	59.60921	False	False	0
7565	24-07-2014 12-33-36-038	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341667	0.02155825	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.23685	False	False	0
7566	24-07-2014 12-33-36-055	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341666	0.02155805	(-0.1, 1.0, -0.2, 0.0)	(-0.1, 1.0, -0.2, 0.0)	1	1	1	False	0	0	60.1571	False	False	0
7567	24-07-2014 12-33-36-072	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341665	0.02155786	(-0.1, 1.0, -0.2, 0.0)	(-0.1, 1.0, -0.2, 0.0)	1	1	1	False	0	0	60.012	False	False	0
7568	24-07-2014 12-33-36-098	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341664	0.02155768	(-0.1, 1.0, -0.2, 0.1)	(-0.1, 1.0, -0.2, 0.1)	1	1	1	False	0	0	56.90626	False	False	0
7569	24-07-2014 12-33-36-113	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341663	0.0215575	(-0.1, 1.0, -0.2, 0.1)	(-0.1, 1.0, -0.2, 0.1)	1	1	1	False	0	0	57.62046	False	False	0
7570	24-07-2014 12-33-36-136	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341662	0.02155732	(-0.1, 1.0, -0.2, 0.1)	(-0.1, 1.0, -0.2, 0.1)	1	1	1	False	0	0	55.76911	False	False	0
7571	24-07-2014 12-33-36-151	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341662	0.02155715	(-0.1, 1.0, -0.2, 0.1)	(-0.1, 1.0, -0.2, 0.1)	1	1	1	False	0	0	56.72319	False	False	0
7572	24-07-2014 12-33-36-165	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341661	0.02155699	(-0.1, 1.0, -0.2, 0.1)	(-0.1, 1.0, -0.2, 0.1)	1	1	1	False	0	0	57.82327	False	False	0
7573	24-07-2014 12-33-36-190	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341661	0.02155683	(-0.1, 1.0, -0.2, 0.1)	(-0.1, 1.0, -0.2, 0.1)	1	1	1	False	0	0	55.51251	False	False	0
7574	24-07-2014 12-33-36-201	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34166	0.02155668	(-0.1, 1.0, -0.2, 0.1)	(-0.1, 1.0, -0.2, 0.1)	1	1	1	False	0	0	57.67273	False	False	0
7575	24-07-2014 12-33-36-212	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34166	0.02155653	(-0.1, 1.0, -0.2, 0.1)	(-0.1, 1.0, -0.2, 0.1)	1	1	1	False	0	0	59.83263	False	False	0
7576	24-07-2014 12-33-36-225	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34166	0.02155638	(0.0, 1.0, -0.2, 0.0)	(0.0, 1.0, -0.2, 0.0)	1	1	1	False	0	0	61.37576	False	False	0
7577	24-07-2014 12-33-36-243	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341659	0.02155624	(0.0, 1.0, -0.2, 0.0)	(0.0, 1.0, -0.2, 0.0)	1	1	1	False	0	0	60.50692	False	False	0
7578	24-07-2014 12-33-36-262	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341659	0.02155611	(0.0, 1.0, -0.2, 0.0)	(0.0, 1.0, -0.2, 0.0)	1	1	1	False	0	0	59.83578	False	False	0
7579	24-07-2014 12-33-36-279	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341658	0.02155597	(0.0, 1.0, -0.2, 0.0)	(0.0, 1.0, -0.2, 0.0)	1	1	1	False	0	0	59.78501	False	False	0
7580	24-07-2014 12-33-36-293	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341658	0.02155584	(0.0, 1.0, -0.2, 0.0)	(0.0, 1.0, -0.2, 0.0)	1	1	1	False	0	0	60.73309	False	False	0
7581	24-07-2014 12-33-36-315	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341657	0.02155572	(0.0, 1.0, -0.2, 0.0)	(0.0, 1.0, -0.2, 0.0)	1	1	1	False	0	0	58.67672	False	False	0
7582	24-07-2014 12-33-36-324	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341657	0.0215556	(0.0, 1.0, -0.2, 0.0)	(0.0, 1.0, -0.2, 0.0)	1	1	1	False	0	0	61.5964	False	False	0
7583	24-07-2014 12-33-36-336	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341656	0.02155548	(0.0, 1.0, -0.2, 0.0)	(0.0, 1.0, -0.2, 0.0)	1	1	1	False	0	0	63.11229	False	False	0
7584	24-07-2014 12-33-36-353	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341656	0.02155537	(0.0, 1.0, -0.2, 0.0)	(0.0, 1.0, -0.2, 0.0)	1	1	1	False	0	0	62.87846	False	False	0
7585	24-07-2014 12-33-36-371	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341655	0.02155526	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.75218	False	False	0
7586	24-07-2014 12-33-36-391	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341655	0.02155515	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.66962	False	False	0
7587	24-07-2014 12-33-36-405	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341654	0.02155505	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.29754	False	False	0
7588	24-07-2014 12-33-36-420	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341654	0.02155495	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.94971	False	False	0
7589	24-07-2014 12-33-36-438	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341653	0.02155485	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.22677	False	False	0
7590	24-07-2014 12-33-36-457	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341653	0.02155475	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.39613	False	False	0
7591	24-07-2014 12-33-36-469	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341652	0.02155466	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.86257	False	False	0
7592	24-07-2014 12-33-36-495	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341652	0.02155457	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	58.37119	False	False	0
7593	24-07-2014 12-33-36-503	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341651	0.02155449	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.68308	False	False	0
7594	24-07-2014 12-33-36-520	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341651	0.0215544	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.23549	False	False	0
7595	24-07-2014 12-33-36-536	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34165	0.02155432	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.49917	False	False	0
7596	24-07-2014 12-33-36-562	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34165	0.02155424	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	58.03117	False	False	0
7597	24-07-2014 12-33-36-571	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.34165	0.02155417	(-0.1, 1.0, -0.1, 0.0)	(-0.1, 1.0, -0.1, 0.0)	1	1	1	False	0	0	60.85245	False	False	0
7598	24-07-2014 12-33-36-585	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341649	0.02155409	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.92088	False	False	0
7599	24-07-2014 12-33-36-603	(-1.6, 1.0, 0.0)	(-8.0, 1.0, 0.0)	6.341649	0.02155402	(0.0, 1.0, -0.1, 0.0)	(0.0, 1.0, -0.1, 0.0)	1	1	1	False	0	0	61.2308	False	False	0
